Title,Fermi,Ticks,Label,HSP,Energy
,,,,4.7531,4.3004
,,,,4.777,4.2784
,,,,4.8009,4.2626
,,,,4.8248,4.2532
,,,,4.8487,4.25
,,,,,
,,,,0,6.7563
,,,,0.025,6.7582
,,,,0.05,6.7609
,,,,0.075,6.761
,,,,0.1,6.7574
,,,,0.125,6.7505
,,,,0.15,6.7391
,,,,0.175,6.7197
,,,,0.2,6.6311
,,,,0.225,6.5509
,,,,0.25,6.4819
,,,,0.275,6.4255
,,,,0.3,6.3817
,,,,0.325,6.3315
,,,,0.35,6.2608
,,,,0.375,6.1974
,,,,0.4,6.1423
,,,,0.425,6.0967
,,,,0.45,6.0617
,,,,0.475,6.0394
,,,,0.5,6.0316
,,,,0.525,6.0614
,,,,0.55,6.1236
,,,,0.575,6.1157
,,,,0.6,6.1027
,,,,0.625,6.1095
,,,,0.65,6.1243
,,,,0.675,6.1424
,,,,0.7,6.1616
,,,,0.725,6.181
,,,,0.75,6.2001
,,,,0.775,6.2185
,,,,0.8,6.2361
,,,,0.825,6.2525
,,,,0.85,6.2676
,,,,0.875,6.2813
,,,,0.9,6.2933
,,,,0.925,6.3033
,,,,0.95,6.311
,,,,0.975,6.3157
,,,,1,6.3174
,,,,1.0354,6.314
,,,,1.0707,6.303
,,,,1.1061,6.2831
,,,,1.1414,6.2539
,,,,1.1768,6.2173
,,,,1.2121,6.1765
,,,,1.2475,6.1351
,,,,1.2828,6.0965
,,,,1.3182,6.0635
,,,,1.3536,6.0387
,,,,1.3889,6.0241
,,,,1.4243,6.0229
,,,,1.4596,6.041
,,,,1.495,6.1049
,,,,1.5303,6.2814
,,,,1.5657,6.4967
,,,,1.601,6.6697
,,,,1.6364,6.7492
,,,,1.6718,6.7592
,,,,1.7071,6.7563
,,,,1.731,6.7484
,,,,1.7549,6.7256
,,,,1.7788,6.6905
,,,,1.8027,6.6465
,,,,1.8266,6.5969
,,,,1.8506,6.544
,,,,1.8745,6.4898
,,,,1.8984,6.4353
,,,,1.9223,6.3816
,,,,1.9462,6.3294
,,,,1.9701,6.2795
,,,,1.994,6.2328
,,,,2.0179,6.1897
,,,,2.0418,6.1509
,,,,2.0657,6.117
,,,,2.0896,6.0886
,,,,2.1135,6.0659
,,,,2.1375,6.0496
,,,,2.1614,6.0451
,,,,2.1853,6.0441
,,,,2.2103,6.0869
,,,,2.2353,6.1411
,,,,2.2603,6.1945
,,,,2.2853,6.24
,,,,2.3103,6.2773
,,,,2.3353,6.3091
,,,,2.3603,6.338
,,,,2.3853,6.3653
,,,,2.4103,6.3916
,,,,2.4353,6.4172
,,,,2.4603,6.4418
,,,,2.4853,6.4652
,,,,2.5103,6.4871
,,,,2.5353,6.5071
,,,,2.5603,6.5247
,,,,2.5853,6.5399
,,,,2.6103,6.5521
,,,,2.6353,6.5615
,,,,2.6603,6.568
,,,,2.6853,6.5699
,,,,2.7103,6.5463
,,,,2.7353,6.4801
,,,,2.7603,6.3736
,,,,2.7853,6.2322
,,,,2.8103,6.0623
,,,,2.8353,5.8714
,,,,2.8603,5.6674
,,,,2.8853,5.4585
,,,,2.9103,5.2529
,,,,2.9353,5.0586
,,,,2.9603,4.8827
,,,,2.9853,4.7301
,,,,3.0103,4.6028
,,,,3.0353,4.4995
,,,,3.0603,4.4178
,,,,3.0853,4.3548
,,,,3.1103,4.3078
,,,,3.1353,4.2754
,,,,3.1603,4.2563
,,,,3.1853,4.25
,,,,3.2206,4.2558
,,,,3.256,4.2734
,,,,3.2913,4.303
,,,,3.3267,4.3456
,,,,3.362,4.4022
,,,,3.3974,4.4744
,,,,3.4328,4.5947
,,,,3.4681,4.779
,,,,3.5035,4.9909
,,,,3.5388,5.2238
,,,,3.5742,5.4711
,,,,3.6095,5.7265
,,,,3.6449,5.9837
,,,,3.6802,6.2358
,,,,3.7156,6.4639
,,,,3.751,6.4588
,,,,3.7863,6.3329
,,,,3.8217,6.2116
,,,,3.857,6.1114
,,,,3.8924,6.0441
,,,,3.8924,6.0316
,,,,3.9163,6.0491
,,,,3.9402,6.0941
,,,,3.9641,6.1512
,,,,3.988,6.2071
,,,,4.0119,6.2556
,,,,4.0358,6.2964
,,,,4.0597,6.3316
,,,,4.0836,6.3633
,,,,4.1076,6.3926
,,,,4.1315,6.4202
,,,,4.1554,6.4463
,,,,4.1793,6.4707
,,,,4.2032,6.4933
,,,,4.2271,6.5137
,,,,4.251,6.5318
,,,,4.2749,6.547
,,,,4.2988,6.5592
,,,,4.3227,6.5673
,,,,4.3466,6.5693
,,,,4.3705,6.5699
,,,,4.3705,6.3174
,,,,4.3945,6.2942
,,,,4.4184,6.226
,,,,4.4423,6.117
,,,,4.4662,5.9729
,,,,4.4901,5.8009
,,,,4.514,5.608
,,,,4.5379,5.4013
,,,,4.5618,5.1873
,,,,4.5857,4.9718
,,,,4.6096,4.7601
,,,,4.6335,4.557
,,,,4.6574,4.4468
,,,,4.6814,4.4019
,,,,4.7053,4.3623
,,,,4.7292,4.3284
,,,,4.7531,4.3004
,,,,4.777,4.2784
,,,,4.8009,4.2626
,,,,4.8248,4.2532
,,,,4.8487,4.25
,,,,,
,,,,0,6.8161
,,,,0.025,6.8184
,,,,0.05,6.8238
,,,,0.075,6.8283
,,,,0.1,6.8272
,,,,0.125,6.8183
,,,,0.15,6.8021
,,,,0.175,6.7201
,,,,0.2,6.687
,,,,0.225,6.6346
,,,,0.25,6.5653
,,,,0.275,6.4873
,,,,0.3,6.4078
,,,,0.325,6.3488
,,,,0.35,6.3245
,,,,0.375,6.3068
,,,,0.4,6.2938
,,,,0.425,6.2847
,,,,0.45,6.2786
,,,,0.475,6.2751
,,,,0.5,6.2739
,,,,0.525,6.2379
,,,,0.55,6.1659
,,,,0.575,6.1825
,,,,0.6,6.2271
,,,,0.625,6.2609
,,,,0.65,6.2887
,,,,0.675,6.3139
,,,,0.7,6.338
,,,,0.725,6.3617
,,,,0.75,6.3852
,,,,0.775,6.4083
,,,,0.8,6.4306
,,,,0.825,6.4518
,,,,0.85,6.4713
,,,,0.875,6.4888
,,,,0.9,6.5037
,,,,0.925,6.5158
,,,,0.95,6.5247
,,,,0.975,6.5301
,,,,1,6.5319
,,,,1.0354,6.5326
,,,,1.0707,6.5361
,,,,1.1061,6.5445
,,,,1.1414,6.5549
,,,,1.1768,6.5689
,,,,1.2121,6.5872
,,,,1.2475,6.6103
,,,,1.2828,6.6391
,,,,1.3182,6.6742
,,,,1.3536,6.716
,,,,1.3889,6.7638
,,,,1.4243,6.8145
,,,,1.4596,6.8602
,,,,1.495,6.8873
,,,,1.5303,6.8878
,,,,1.5657,6.8714
,,,,1.601,6.851
,,,,1.6364,6.8331
,,,,1.6718,6.8207
,,,,1.7071,6.8161
,,,,1.731,6.8138
,,,,1.7549,6.8072
,,,,1.7788,6.7964
,,,,1.8027,6.7817
,,,,1.8266,6.7635
,,,,1.8506,6.7424
,,,,1.8745,6.719
,,,,1.8984,6.6939
,,,,1.9223,6.6679
,,,,1.9462,6.6413
,,,,1.9701,6.6149
,,,,1.994,6.5896
,,,,2.0179,6.5657
,,,,2.0418,6.5439
,,,,2.0657,6.5246
,,,,2.0896,6.5083
,,,,2.1135,6.4952
,,,,2.1375,6.4856
,,,,2.1614,6.4799
,,,,2.1853,6.478
,,,,2.2103,6.4897
,,,,2.2353,6.5262
,,,,2.2603,6.589
,,,,2.2853,6.675
,,,,2.3103,6.7736
,,,,2.3353,6.835
,,,,2.3603,6.7895
,,,,2.3853,6.7404
,,,,2.4103,6.7009
,,,,2.4353,6.6703
,,,,2.4603,6.6466
,,,,2.4853,6.6284
,,,,2.5103,6.6143
,,,,2.5353,6.6034
,,,,2.5603,6.595
,,,,2.5853,6.5886
,,,,2.6103,6.5814
,,,,2.6353,6.5749
,,,,2.6603,6.5711
,,,,2.6853,6.571
,,,,2.7103,6.5853
,,,,2.7353,6.6235
,,,,2.7603,6.6826
,,,,2.7853,6.7573
,,,,2.8103,6.8427
,,,,2.8353,6.9342
,,,,2.8603,7.0282
,,,,2.8853,7.1217
,,,,2.9103,7.2125
,,,,2.9353,7.2987
,,,,2.9603,7.3789
,,,,2.9853,7.4522
,,,,3.0103,7.5178
,,,,3.0353,7.5751
,,,,3.0603,7.6239
,,,,3.0853,7.664
,,,,3.1103,7.6952
,,,,3.1353,7.7174
,,,,3.1603,7.7308
,,,,3.1853,7.7352
,,,,3.2206,7.7287
,,,,3.256,7.7092
,,,,3.2913,7.6775
,,,,3.3267,7.6346
,,,,3.362,7.5818
,,,,3.3974,7.5201
,,,,3.4328,7.4501
,,,,3.4681,7.3726
,,,,3.5035,7.2874
,,,,3.5388,7.1945
,,,,3.5742,7.0937
,,,,3.6095,6.9847
,,,,3.6449,6.8682
,,,,3.6802,6.7457
,,,,3.7156,6.6312
,,,,3.751,6.7296
,,,,3.7863,6.6518
,,,,3.8217,6.5627
,,,,3.857,6.5006
,,,,3.8924,6.478
,,,,3.8924,6.2739
,,,,3.9163,6.2811
,,,,3.9402,6.3001
,,,,3.9641,6.3261
,,,,3.988,6.3548
,,,,4.0119,6.3835
,,,,4.0358,6.4108
,,,,4.0597,6.4358
,,,,4.0836,6.4585
,,,,4.1076,6.4785
,,,,4.1315,6.4962
,,,,4.1554,6.5115
,,,,4.1793,6.5247
,,,,4.2032,6.5359
,,,,4.2271,6.5453
,,,,4.251,6.553
,,,,4.2749,6.5592
,,,,4.2988,6.5639
,,,,4.3227,6.5681
,,,,4.3466,6.5705
,,,,4.3705,6.571
,,,,4.3705,6.5319
,,,,4.3945,6.5433
,,,,4.4184,6.5765
,,,,4.4423,6.6286
,,,,4.4662,6.6961
,,,,4.4901,6.7751
,,,,4.514,6.8619
,,,,4.5379,6.9534
,,,,4.5618,7.0469
,,,,4.5857,7.1401
,,,,4.6096,7.231
,,,,4.6335,7.3179
,,,,4.6574,7.3992
,,,,4.6814,7.4739
,,,,4.7053,7.5406
,,,,4.7292,7.5986
,,,,4.7531,7.647
,,,,4.777,7.6853
,,,,4.8009,7.7129
,,,,4.8248,7.7297
,,,,4.8487,7.7352
,,,,,
,,,,0,7.1953
,,,,0.025,7.181
,,,,0.05,7.1398
,,,,0.075,7.0763
,,,,0.1,6.9966
,,,,0.125,6.907
,,,,0.15,6.813
,,,,0.175,6.7814
,,,,0.2,6.7602
,,,,0.225,6.7394
,,,,0.25,6.7143
,,,,0.275,6.6824
,,,,0.3,6.6482
,,,,0.325,6.6151
,,,,0.35,6.5847
,,,,0.375,6.5576
,,,,0.4,6.5345
,,,,0.425,6.5161
,,,,0.45,6.5026
,,,,0.475,6.4944
,,,,0.5,6.4916
,,,,0.525,6.5078
,,,,0.55,6.5585
,,,,0.575,6.6447
,,,,0.6,6.7592
,,,,0.625,6.8896
,,,,0.65,6.9071
,,,,0.675,6.8893
,,,,0.7,6.8588
,,,,0.725,6.8204
,,,,0.75,6.7786
,,,,0.775,6.7364
,,,,0.8,6.6962
,,,,0.825,6.6594
,,,,0.85,6.6267
,,,,0.875,6.5986
,,,,0.9,6.5751
,,,,0.925,6.5565
,,,,0.95,6.543
,,,,0.975,6.5347
,,,,1,6.5319
,,,,1.0354,6.5333
,,,,1.0707,6.5374
,,,,1.1061,6.5456
,,,,1.1414,6.5635
,,,,1.1768,6.5907
,,,,1.2121,6.6268
,,,,1.2475,6.6705
,,,,1.2828,6.7198
,,,,1.3182,6.7726
,,,,1.3536,6.8261
,,,,1.3889,6.8767
,,,,1.4243,6.9208
,,,,1.4596,6.9548
,,,,1.495,6.9761
,,,,1.5303,6.9849
,,,,1.5657,6.9876
,,,,1.601,7.0066
,,,,1.6364,7.0758
,,,,1.6718,7.1601
,,,,1.7071,7.1953
,,,,1.731,7.196
,,,,1.7549,7.1979
,,,,1.7788,7.2008
,,,,1.8027,7.2044
,,,,1.8266,7.2082
,,,,1.8506,7.2122
,,,,1.8745,7.2158
,,,,1.8984,7.219
,,,,1.9223,7.2217
,,,,1.9462,7.224
,,,,1.9701,7.2256
,,,,1.994,7.2269
,,,,2.0179,7.2279
,,,,2.0418,7.2285
,,,,2.0657,7.229
,,,,2.0896,7.2292
,,,,2.1135,7.2293
,,,,2.1375,7.2294
,,,,2.1614,7.2293
,,,,2.1853,7.2293
,,,,2.2103,7.2138
,,,,2.2353,7.1694
,,,,2.2603,7.1029
,,,,2.2853,7.0244
,,,,2.3103,6.947
,,,,2.3353,6.9207
,,,,2.3603,6.8839
,,,,2.3853,6.8263
,,,,2.4103,6.7755
,,,,2.4353,6.7318
,,,,2.4603,6.695
,,,,2.4853,6.6645
,,,,2.5103,6.6395
,,,,2.5353,6.6193
,,,,2.5603,6.6032
,,,,2.5853,6.5907
,,,,2.6103,6.5837
,,,,2.6353,6.58
,,,,2.6603,6.5771
,,,,2.6853,6.5753
,,,,2.7103,6.5942
,,,,2.7353,6.6479
,,,,2.7603,6.7286
,,,,2.7853,6.828
,,,,2.8103,6.9389
,,,,2.8353,7.0557
,,,,2.8603,7.1741
,,,,2.8853,7.291
,,,,2.9103,7.4037
,,,,2.9353,7.5101
,,,,2.9603,7.6076
,,,,2.9853,7.6879
,,,,3.0103,7.7188
,,,,3.0353,7.7255
,,,,3.0603,7.729
,,,,3.0853,7.7314
,,,,3.1103,7.7331
,,,,3.1353,7.7343
,,,,3.1603,7.735
,,,,3.1853,7.7352
,,,,3.2206,7.7325
,,,,3.256,7.724
,,,,3.2913,7.7096
,,,,3.3267,7.6888
,,,,3.362,7.6609
,,,,3.3974,7.6249
,,,,3.4328,7.5769
,,,,3.4681,7.4915
,,,,3.5035,7.3857
,,,,3.5388,7.2823
,,,,3.5742,7.1867
,,,,3.6095,7.1028
,,,,3.6449,7.0311
,,,,3.6802,6.9576
,,,,3.7156,6.8622
,,,,3.751,6.7555
,,,,3.7863,6.9239
,,,,3.8217,7.0845
,,,,3.857,7.1915
,,,,3.8924,7.2293
,,,,3.8924,6.4916
,,,,3.9163,6.4998
,,,,3.9402,6.5254
,,,,3.9641,6.5705
,,,,3.988,6.6251
,,,,4.0119,6.6011
,,,,4.0358,6.582
,,,,4.0597,6.5683
,,,,4.0836,6.5594
,,,,4.1076,6.5544
,,,,4.1315,6.5523
,,,,4.1554,6.5524
,,,,4.1793,6.5539
,,,,4.2032,6.5563
,,,,4.2271,6.5592
,,,,4.251,6.5622
,,,,4.2749,6.5651
,,,,4.2988,6.5675
,,,,4.3227,6.5694
,,,,4.3466,6.5735
,,,,4.3705,6.5753
,,,,4.3705,6.5319
,,,,4.3945,6.5433
,,,,4.4184,6.5765
,,,,4.4423,6.6286
,,,,4.4662,6.6961
,,,,4.4901,6.7751
,,,,4.514,6.8619
,,,,4.5379,6.9534
,,,,4.5618,7.0469
,,,,4.5857,7.1401
,,,,4.6096,7.231
,,,,4.6335,7.3179
,,,,4.6574,7.3992
,,,,4.6814,7.4739
,,,,4.7053,7.5406
,,,,4.7292,7.5986
,,,,4.7531,7.647
,,,,4.777,7.6853
,,,,4.8009,7.7129
,,,,4.8248,7.7297
,,,,4.8487,7.7352
,,,,,
,,,,0,7.1953
,,,,0.025,7.1923
,,,,0.05,7.182
,,,,0.075,7.1618
,,,,0.1,7.1284
,,,,0.125,7.0804
,,,,0.15,7.0191
,,,,0.175,6.9494
,,,,0.2,6.8795
,,,,0.225,6.82
,,,,0.25,6.7791
,,,,0.275,6.7556
,,,,0.3,6.7414
,,,,0.325,6.7313
,,,,0.35,6.7233
,,,,0.375,6.7169
,,,,0.4,6.7117
,,,,0.425,6.7078
,,,,0.45,6.705
,,,,0.475,6.7033
,,,,0.5,6.7028
,,,,0.525,6.7306
,,,,0.55,6.7891
,,,,0.575,6.8463
,,,,0.6,6.8874
,,,,0.625,6.9075
,,,,0.65,7.0258
,,,,0.675,7.1612
,,,,0.7,7.2913
,,,,0.725,7.4134
,,,,0.75,7.5257
,,,,0.775,7.627
,,,,0.8,7.7167
,,,,0.825,7.7945
,,,,0.85,7.8607
,,,,0.875,7.9155
,,,,0.9,7.9594
,,,,0.925,7.9928
,,,,0.95,8.0164
,,,,0.975,8.0304
,,,,1,8.035
,,,,1.0354,8.0258
,,,,1.0707,7.9985
,,,,1.1061,7.9545
,,,,1.1414,7.8953
,,,,1.1768,7.8234
,,,,1.2121,7.7416
,,,,1.2475,7.6528
,,,,1.2828,7.5603
,,,,1.3182,7.4675
,,,,1.3536,7.3777
,,,,1.3889,7.2948
,,,,1.4243,7.2237
,,,,1.4596,7.1716
,,,,1.495,7.1482
,,,,1.5303,7.1552
,,,,1.5657,7.1759
,,,,1.601,7.1924
,,,,1.6364,7.1983
,,,,1.6718,7.197
,,,,1.7071,7.1953
,,,,1.731,7.196
,,,,1.7549,7.1979
,,,,1.7788,7.2008
,,,,1.8027,7.2044
,,,,1.8266,7.2082
,,,,1.8506,7.2122
,,,,1.8745,7.2158
,,,,1.8984,7.219
,,,,1.9223,7.2217
,,,,1.9462,7.224
,,,,1.9701,7.2256
,,,,1.994,7.2269
,,,,2.0179,7.2279
,,,,2.0418,7.2285
,,,,2.0657,7.229
,,,,2.0896,7.2292
,,,,2.1135,7.2293
,,,,2.1375,7.2294
,,,,2.1614,7.2293
,,,,2.1853,7.2293
,,,,2.2103,7.2182
,,,,2.2353,7.1863
,,,,2.2603,7.1379
,,,,2.2853,7.0782
,,,,2.3103,7.0129
,,,,2.3353,6.9469
,,,,2.3603,7.0132
,,,,2.3853,7.118
,,,,2.4103,7.2176
,,,,2.4353,7.309
,,,,2.4603,7.3907
,,,,2.4853,7.4621
,,,,2.5103,7.5232
,,,,2.5353,7.5743
,,,,2.5603,7.6161
,,,,2.5853,7.6491
,,,,2.6103,7.674
,,,,2.6353,7.6913
,,,,2.6603,7.7016
,,,,2.6853,7.705
,,,,2.7103,7.7051
,,,,2.7353,7.7057
,,,,2.7603,7.7068
,,,,2.7853,7.7081
,,,,2.8103,7.7099
,,,,2.8353,7.7119
,,,,2.8603,7.7143
,,,,2.8853,7.717
,,,,2.9103,7.72
,,,,2.9353,7.7235
,,,,2.9603,7.7286
,,,,2.9853,7.7423
,,,,3.0103,7.7957
,,,,3.0353,7.8628
,,,,3.0603,7.9225
,,,,3.0853,7.972
,,,,3.1103,8.0108
,,,,3.1353,8.0386
,,,,3.1603,8.0552
,,,,3.1853,8.0608
,,,,3.2206,8.0497
,,,,3.256,8.017
,,,,3.2913,7.9641
,,,,3.3267,7.8934
,,,,3.362,7.808
,,,,3.3974,7.7118
,,,,3.4328,7.6115
,,,,3.4681,7.5359
,,,,3.5035,7.4713
,,,,3.5388,7.3985
,,,,3.5742,7.3166
,,,,3.6095,7.2273
,,,,3.6449,7.1369
,,,,3.6802,7.0676
,,,,3.7156,7.0477
,,,,3.751,7.0705
,,,,3.7863,7.1187
,,,,3.8217,7.1729
,,,,3.857,7.2141
,,,,3.8924,7.2293
,,,,3.8924,6.7028
,,,,3.9163,6.6959
,,,,3.9402,6.6774
,,,,3.9641,6.652
,,,,3.988,6.6362
,,,,4.0119,6.7201
,,,,4.0358,6.8167
,,,,4.0597,6.9198
,,,,4.0836,7.0241
,,,,4.1076,7.126
,,,,4.1315,7.2229
,,,,4.1554,7.3128
,,,,4.1793,7.3946
,,,,4.2032,7.4674
,,,,4.2271,7.5306
,,,,4.251,7.5841
,,,,4.2749,7.6278
,,,,4.2988,7.6616
,,,,4.3227,7.6857
,,,,4.3466,7.7002
,,,,4.3705,7.705
,,,,4.3705,8.035
,,,,4.3945,8.0352
,,,,4.4184,8.0356
,,,,4.4423,8.0363
,,,,4.4662,8.0374
,,,,4.4901,8.0387
,,,,4.514,8.0403
,,,,4.5379,8.042
,,,,4.5618,8.0438
,,,,4.5857,8.0458
,,,,4.6096,8.0478
,,,,4.6335,8.0498
,,,,4.6574,8.0518
,,,,4.6814,8.0537
,,,,4.7053,8.0555
,,,,4.7292,8.057
,,,,4.7531,8.0583
,,,,4.777,8.0594
,,,,4.8009,8.0601
,,,,4.8248,8.0606
,,,,4.8487,8.0608
,,,,,
,,,,0,9.6384
,,,,0.025,9.6593
,,,,0.05,9.72
,,,,0.075,9.8156
,,,,0.1,9.9393
,,,,0.125,10.0839
,,,,0.15,10.2408
,,,,0.175,10.3953
,,,,0.2,10.5077
,,,,0.225,10.5537
,,,,0.25,10.5737
,,,,0.275,10.5867
,,,,0.3,10.597
,,,,0.325,10.6058
,,,,0.35,10.6135
,,,,0.375,10.6202
,,,,0.4,10.6258
,,,,0.425,10.6302
,,,,0.45,10.6335
,,,,0.475,10.6355
,,,,0.5,10.6362
,,,,0.525,10.6331
,,,,0.55,10.6269
,,,,0.575,10.6249
,,,,0.6,10.6357
,,,,0.625,10.6671
,,,,0.65,10.7232
,,,,0.675,10.8051
,,,,0.7,10.9109
,,,,0.725,11.0366
,,,,0.75,11.1776
,,,,0.775,11.3287
,,,,0.8,11.4849
,,,,0.825,11.6413
,,,,0.85,11.793
,,,,0.875,11.9353
,,,,0.9,12.063
,,,,0.925,12.171
,,,,0.95,12.2537
,,,,0.975,12.306
,,,,1,12.324
,,,,1.0354,12.3002
,,,,1.0707,12.2321
,,,,1.1061,12.1272
,,,,1.1414,11.9945
,,,,1.1768,11.8423
,,,,1.2121,11.6775
,,,,1.2475,11.5063
,,,,1.2828,11.3342
,,,,1.3182,11.1664
,,,,1.3536,11.0076
,,,,1.3889,10.8618
,,,,1.4243,10.7316
,,,,1.4596,10.6154
,,,,1.495,10.4987
,,,,1.5303,10.3466
,,,,1.5657,10.1548
,,,,1.601,9.9607
,,,,1.6364,9.7941
,,,,1.6718,9.6796
,,,,1.7071,9.6384
,,,,1.731,9.6389
,,,,1.7549,9.6404
,,,,1.7788,9.6429
,,,,1.8027,9.6463
,,,,1.8266,9.6504
,,,,1.8506,9.6553
,,,,1.8745,9.6609
,,,,1.8984,9.6669
,,,,1.9223,9.6732
,,,,1.9462,9.6798
,,,,1.9701,9.6863
,,,,1.994,9.6927
,,,,2.0179,9.6988
,,,,2.0418,9.7045
,,,,2.0657,9.7096
,,,,2.0896,9.714
,,,,2.1135,9.7175
,,,,2.1375,9.72
,,,,2.1614,9.7216
,,,,2.1853,9.7221
,,,,2.2103,9.7422
,,,,2.2353,9.8007
,,,,2.2603,9.8937
,,,,2.2853,10.0154
,,,,2.3103,10.1599
,,,,2.3353,10.3213
,,,,2.3603,10.4945
,,,,2.3853,10.6751
,,,,2.4103,10.8589
,,,,2.4353,11.0423
,,,,2.4603,11.2216
,,,,2.4853,11.3935
,,,,2.5103,11.5549
,,,,2.5353,11.7024
,,,,2.5603,11.8334
,,,,2.5853,11.9449
,,,,2.6103,12.0345
,,,,2.6353,12.1003
,,,,2.6603,12.1411
,,,,2.6853,12.1568
,,,,2.7103,12.1609
,,,,2.7353,12.1561
,,,,2.7603,12.1526
,,,,2.7853,12.1548
,,,,2.8103,12.1664
,,,,2.8353,12.19
,,,,2.8603,12.2266
,,,,2.8853,12.2762
,,,,2.9103,12.3377
,,,,2.9353,12.4094
,,,,2.9603,12.4893
,,,,2.9853,12.5747
,,,,3.0103,12.6624
,,,,3.0353,12.7492
,,,,3.0603,12.8315
,,,,3.0853,12.9056
,,,,3.1103,12.9679
,,,,3.1353,13.0152
,,,,3.1603,13.0447
,,,,3.1853,13.0547
,,,,3.2206,13.0423
,,,,3.256,13.0052
,,,,3.2913,12.9433
,,,,3.3267,12.8527
,,,,3.362,12.7261
,,,,3.3974,12.5662
,,,,3.4328,12.3814
,,,,3.4681,12.1775
,,,,3.5035,11.958
,,,,3.5388,11.7258
,,,,3.5742,11.4836
,,,,3.6095,11.2343
,,,,3.6449,10.9813
,,,,3.6802,10.7289
,,,,3.7156,10.4827
,,,,3.751,10.2505
,,,,3.7863,10.0429
,,,,3.8217,9.8741
,,,,3.857,9.7618
,,,,3.8924,9.7221
,,,,3.8924,10.6362
,,,,3.9163,10.6456
,,,,3.9402,10.6735
,,,,3.9641,10.7192
,,,,3.988,10.7814
,,,,4.0119,10.8587
,,,,4.0358,10.9488
,,,,4.0597,11.0498
,,,,4.0836,11.1592
,,,,4.1076,11.2743
,,,,4.1315,11.3925
,,,,4.1554,11.5111
,,,,4.1793,11.6272
,,,,4.2032,11.7381
,,,,4.2271,11.841
,,,,4.251,11.9334
,,,,4.2749,12.0128
,,,,4.2988,12.077
,,,,4.3227,12.1243
,,,,4.3466,12.1532
,,,,4.3705,12.1568
,,,,4.3705,12.324
,,,,4.3945,12.3273
,,,,4.4184,12.3372
,,,,4.4423,12.3536
,,,,4.4662,12.3765
,,,,4.4901,12.4056
,,,,4.514,12.4408
,,,,4.5379,12.4815
,,,,4.5618,12.5275
,,,,4.5857,12.5779
,,,,4.6096,12.6321
,,,,4.6335,12.6889
,,,,4.6574,12.7471
,,,,4.6814,12.8053
,,,,4.7053,12.8617
,,,,4.7292,12.9144
,,,,4.7531,12.9613
,,,,4.777,13.0005
,,,,4.8009,13.03
,,,,4.8248,13.0485
,,,,4.8487,13.0547
,,,,,
,,,,0,10.5599
,,,,0.025,10.5568
,,,,0.05,10.5508
,,,,0.075,10.5503
,,,,0.1,10.5651
,,,,0.125,10.5808
,,,,0.15,10.5943
,,,,0.175,10.6221
,,,,0.2,10.6994
,,,,0.225,10.8463
,,,,0.25,11.0184
,,,,0.275,11.1933
,,,,0.3,11.3632
,,,,0.325,11.5234
,,,,0.35,11.6703
,,,,0.375,11.8008
,,,,0.4,11.912
,,,,0.425,12.0014
,,,,0.45,12.0669
,,,,0.475,12.1068
,,,,0.5,12.1202
,,,,0.525,12.1236
,,,,0.55,12.1337
,,,,0.575,12.1504
,,,,0.6,12.1734
,,,,0.625,12.2013
,,,,0.65,12.2311
,,,,0.675,12.257
,,,,0.7,12.2751
,,,,0.725,12.2868
,,,,0.75,12.2949
,,,,0.775,12.301
,,,,0.8,12.306
,,,,0.825,12.3103
,,,,0.85,12.3138
,,,,0.875,12.3169
,,,,0.9,12.3194
,,,,0.925,12.3214
,,,,0.95,12.3228
,,,,0.975,12.3237
,,,,1,12.324
,,,,1.0354,12.3113
,,,,1.0707,12.2737
,,,,1.1061,12.212
,,,,1.1414,12.1277
,,,,1.1768,12.0227
,,,,1.2121,11.8996
,,,,1.2475,11.7613
,,,,1.2828,11.6113
,,,,1.3182,11.4537
,,,,1.3536,11.2929
,,,,1.3889,11.1342
,,,,1.4243,10.9835
,,,,1.4596,10.8473
,,,,1.495,10.7321
,,,,1.5303,10.6439
,,,,1.5657,10.5852
,,,,1.601,10.558
,,,,1.6364,10.5521
,,,,1.6718,10.5567
,,,,1.7071,10.5599
,,,,1.731,10.5696
,,,,1.7549,10.5985
,,,,1.7788,10.6458
,,,,1.8027,10.7101
,,,,1.8266,10.7897
,,,,1.8506,10.8827
,,,,1.8745,10.9866
,,,,1.8984,11.099
,,,,1.9223,11.2173
,,,,1.9462,11.3386
,,,,1.9701,11.4602
,,,,1.994,11.5793
,,,,2.0179,11.6932
,,,,2.0418,11.7989
,,,,2.0657,11.8938
,,,,2.0896,11.9755
,,,,2.1135,12.0416
,,,,2.1375,12.0902
,,,,2.1614,12.12
,,,,2.1853,12.13
,,,,2.2103,12.1249
,,,,2.2353,12.1124
,,,,2.2603,12.0987
,,,,2.2853,12.0904
,,,,2.3103,12.0923
,,,,2.3353,12.1074
,,,,2.3603,12.1369
,,,,2.3853,12.1424
,,,,2.4103,12.1452
,,,,2.4353,12.148
,,,,2.4603,12.1509
,,,,2.4853,12.1537
,,,,2.5103,12.1563
,,,,2.5353,12.1588
,,,,2.5603,12.161
,,,,2.5853,12.1629
,,,,2.6103,12.1643
,,,,2.6353,12.1652
,,,,2.6603,12.1649
,,,,2.6853,12.163
,,,,2.7103,12.1611
,,,,2.7353,12.1742
,,,,2.7603,12.196
,,,,2.7853,12.2266
,,,,2.8103,12.2657
,,,,2.8353,12.3133
