Title,Fermi,Ticks,Label,HSP,Energy,Edos,Ba$(6s)$,Ba$(5p)$,Ba_tot,Ti$(4s)$,Ti$(3p)$,Ti$(3d)$,Ti_tot,O$(2s)$,O$(2p)$,O_tot,DOS
,,,,0.225,-14.6839,,,,,,,,,,,,
,,,,0.25,-14.6749,,,,,,,,,,,,
,,,,0.275,-14.6658,,,,,,,,,,,,
,,,,0.3,-14.657,,,,,,,,,,,,
,,,,0.325,-14.6485,,,,,,,,,,,,
,,,,0.35,-14.6407,,,,,,,,,,,,
,,,,0.375,-14.6337,,,,,,,,,,,,
,,,,0.4,-14.6277,,,,,,,,,,,,
,,,,0.425,-14.6228,,,,,,,,,,,,
,,,,0.45,-14.6193,,,,,,,,,,,,
,,,,0.475,-14.6171,,,,,,,,,,,,
,,,,0.5,-14.6164,,,,,,,,,,,,
,,,,0.525,-14.6159,,,,,,,,,,,,
,,,,0.55,-14.6146,,,,,,,,,,,,
,,,,0.575,-14.6123,,,,,,,,,,,,
,,,,0.6,-14.6093,,,,,,,,,,,,
,,,,0.625,-14.6055,,,,,,,,,,,,
,,,,0.65,-14.6011,,,,,,,,,,,,
,,,,0.675,-14.5961,,,,,,,,,,,,
,,,,0.7,-14.5907,,,,,,,,,,,,
,,,,0.725,-14.585,,,,,,,,,,,,
,,,,0.75,-14.5792,,,,,,,,,,,,
,,,,0.775,-14.5733,,,,,,,,,,,,
,,,,0.8,-14.5675,,,,,,,,,,,,
,,,,0.825,-14.562,,,,,,,,,,,,
,,,,0.85,-14.557,,,,,,,,,,,,
,,,,0.875,-14.5524,,,,,,,,,,,,
,,,,0.9,-14.5485,,,,,,,,,,,,
,,,,0.925,-14.5454,,,,,,,,,,,,
,,,,0.95,-14.5431,,,,,,,,,,,,
,,,,0.975,-14.5417,,,,,,,,,,,,
,,,,1,-14.5412,,,,,,,,,,,,
,,,,1.0354,-14.5422,,,,,,,,,,,,
,,,,1.0707,-14.545,,,,,,,,,,,,
,,,,1.1061,-14.5497,,,,,,,,,,,,
,,,,1.1414,-14.5562,,,,,,,,,,,,
,,,,1.1768,-14.5645,,,,,,,,,,,,
,,,,1.2121,-14.5745,,,,,,,,,,,,
,,,,1.2475,-14.586,,,,,,,,,,,,
,,,,1.2828,-14.5989,,,,,,,,,,,,
,,,,1.3182,-14.6128,,,,,,,,,,,,
,,,,1.3536,-14.6276,,,,,,,,,,,,
,,,,1.3889,-14.6428,,,,,,,,,,,,
,,,,1.4243,-14.658,,,,,,,,,,,,
,,,,1.4596,-14.6728,,,,,,,,,,,,
,,,,1.495,-14.6868,,,,,,,,,,,,
,,,,1.5303,-14.6996,,,,,,,,,,,,
,,,,1.5657,-14.7106,,,,,,,,,,,,
,,,,1.601,-14.7197,,,,,,,,,,,,
,,,,1.6364,-14.7263,,,,,,,,,,,,
,,,,1.6718,-14.7304,,,,,,,,,,,,
,,,,1.7071,-14.7318,,,,,,,,,,,,
,,,,1.7314,-14.7312,,,,,,,,,,,,
,,,,1.7557,-14.7296,,,,,,,,,,,,
,,,,1.7801,-14.7268,,,,,,,,,,,,
,,,,1.8044,-14.723,,,,,,,,,,,,
,,,,1.8287,-14.7183,,,,,,,,,,,,
,,,,1.853,-14.7127,,,,,,,,,,,,
,,,,1.8773,-14.7065,,,,,,,,,,,,
,,,,1.9016,-14.6997,,,,,,,,,,,,
,,,,1.9259,-14.6925,,,,,,,,,,,,
,,,,1.9503,-14.6852,,,,,,,,,,,,
,,,,1.9746,-14.6778,,,,,,,,,,,,
,,,,1.9989,-14.6706,,,,,,,,,,,,
,,,,2.0232,-14.6637,,,,,,,,,,,,
,,,,2.0475,-14.6573,,,,,,,,,,,,
,,,,2.0718,-14.6516,,,,,,,,,,,,
,,,,2.0962,-14.6467,,,,,,,,,,,,
,,,,2.1205,-14.6428,,,,,,,,,,,,
,,,,2.1448,-14.6399,,,,,,,,,,,,
,,,,2.1691,-14.6381,,,,,,,,,,,,
,,,,2.1934,-14.6375,,,,,,,,,,,,
,,,,2.2184,-14.637,,,,,,,,,,,,
,,,,2.2434,-14.6356,,,,,,,,,,,,
,,,,2.2684,-14.6333,,,,,,,,,,,,
,,,,2.2934,-14.6302,,,,,,,,,,,,
,,,,2.3184,-14.6262,,,,,,,,,,,,
,,,,2.3434,-14.6216,,,,,,,,,,,,
,,,,2.3684,-14.6164,,,,,,,,,,,,
,,,,2.3934,-14.6108,,,,,,,,,,,,
,,,,2.4184,-14.6048,,,,,,,,,,,,
,,,,2.4434,-14.5987,,,,,,,,,,,,
,,,,2.4684,-14.5925,,,,,,,,,,,,
,,,,2.4934,-14.5865,,,,,,,,,,,,
,,,,2.5184,-14.5807,,,,,,,,,,,,
,,,,2.5434,-14.5754,,,,,,,,,,,,
,,,,2.5684,-14.5707,,,,,,,,,,,,
,,,,2.5934,-14.5666,,,,,,,,,,,,
,,,,2.6184,-14.5633,,,,,,,,,,,,
,,,,2.6434,-14.5609,,,,,,,,,,,,
,,,,2.6684,-14.5594,,,,,,,,,,,,
,,,,2.6934,-14.559,,,,,,,,,,,,
,,,,2.7184,-14.5585,,,,,,,,,,,,
,,,,2.7434,-14.5573,,,,,,,,,,,,
,,,,2.7684,-14.5553,,,,,,,,,,,,
,,,,2.7934,-14.5526,,,,,,,,,,,,
,,,,2.8184,-14.5492,,,,,,,,,,,,
,,,,2.8434,-14.5452,,,,,,,,,,,,
,,,,2.8684,-14.5407,,,,,,,,,,,,
,,,,2.8934,-14.5358,,,,,,,,,,,,
,,,,2.9184,-14.5307,,,,,,,,,,,,
,,,,2.9434,-14.5254,,,,,,,,,,,,
,,,,2.9684,-14.5201,,,,,,,,,,,,
,,,,2.9934,-14.5149,,,,,,,,,,,,
,,,,3.0184,-14.51,,,,,,,,,,,,
,,,,3.0434,-14.5054,,,,,,,,,,,,
,,,,3.0684,-14.5013,,,,,,,,,,,,
,,,,3.0934,-14.4978,,,,,,,,,,,,
,,,,3.1184,-14.495,,,,,,,,,,,,
,,,,3.1434,-14.493,,,,,,,,,,,,
,,,,3.1684,-14.4917,,,,,,,,,,,,
,,,,3.1934,-14.4913,,,,,,,,,,,,
,,,,3.2288,-14.4921,,,,,,,,,,,,
,,,,3.2641,-14.4947,,,,,,,,,,,,
,,,,3.2995,-14.4988,,,,,,,,,,,,
,,,,3.3348,-14.5045,,,,,,,,,,,,
,,,,3.3702,-14.5116,,,,,,,,,,,,
,,,,3.4056,-14.52,,,,,,,,,,,,
,,,,3.4409,-14.5295,,,,,,,,,,,,
,,,,3.4763,-14.5399,,,,,,,,,,,,
,,,,3.5116,-14.5509,,,,,,,,,,,,
,,,,3.547,-14.5624,,,,,,,,,,,,
,,,,3.5823,-14.5739,,,,,,,,,,,,
,,,,3.6177,-14.5852,,,,,,,,,,,,
,,,,3.653,-14.596,,,,,,,,,,,,
,,,,3.6884,-14.6061,,,,,,,,,,,,
,,,,3.7238,-14.6151,,,,,,,,,,,,
,,,,3.7591,-14.6229,,,,,,,,,,,,
,,,,3.7945,-14.6292,,,,,,,,,,,,
,,,,3.8298,-14.6338,,,,,,,,,,,,
,,,,3.8652,-14.6366,,,,,,,,,,,,
,,,,3.9005,-14.6375,,,,,,,,,,,,
,,,,3.9005,-14.6164,,,,,,,,,,,,
,,,,3.9248,-14.616,,,,,,,,,,,,
,,,,3.9492,-14.615,,,,,,,,,,,,
,,,,3.9735,-14.6133,,,,,,,,,,,,
,,,,3.9978,-14.611,,,,,,,,,,,,
,,,,4.0221,-14.6081,,,,,,,,,,,,
,,,,4.0464,-14.6047,,,,,,,,,,,,
,,,,4.0707,-14.6009,,,,,,,,,,,,
,,,,4.0951,-14.5967,,,,,,,,,,,,
,,,,4.1194,-14.5924,,,,,,,,,,,,
,,,,4.1437,-14.5879,,,,,,,,,,,,
,,,,4.168,-14.5834,,,,,,,,,,,,
,,,,4.1923,-14.579,,,,,,,,,,,,
,,,,4.2166,-14.5748,,,,,,,,,,,,
,,,,4.241,-14.5709,,,,,,,,,,,,
,,,,4.2653,-14.5675,,,,,,,,,,,,
,,,,4.2896,-14.5645,,,,,,,,,,,,
,,,,4.3139,-14.5621,,,,,,,,,,,,
,,,,4.3382,-14.5604,,,,,,,,,,,,
,,,,4.3625,-14.5593,,,,,,,,,,,,
,,,,4.3868,-14.559,,,,,,,,,,,,
,,,,4.3868,-14.5412,,,,,,,,,,,,
,,,,4.4112,-14.5409,,,,,,,,,,,,
,,,,4.4355,-14.54,,,,,,,,,,,,
,,,,4.4598,-14.5385,,,,,,,,,,,,
,,,,4.4841,-14.5365,,,,,,,,,,,,
,,,,4.5084,-14.534,,,,,,,,,,,,
,,,,4.5327,-14.531,,,,,,,,,,,,
,,,,4.5571,-14.5277,,,,,,,,,,,,
,,,,4.5814,-14.5241,,,,,,,,,,,,
,,,,4.6057,-14.5203,,,,,,,,,,,,
,,,,4.63,-14.5164,,,,,,,,,,,,
,,,,4.6543,-14.5125,,,,,,,,,,,,
,,,,4.6786,-14.5087,,,,,,,,,,,,
,,,,4.703,-14.505,,,,,,,,,,,,
,,,,4.7273,-14.5017,,,,,,,,,,,,
,,,,4.7516,-14.4987,,,,,,,,,,,,
,,,,4.7759,-14.4961,,,,,,,,,,,,
,,,,4.8002,-14.494,,,,,,,,,,,,
,,,,4.8245,-14.4925,,,,,,,,,,,,
,,,,4.8488,-14.4916,,,,,,,,,,,,
,,,,4.8732,-14.4913,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,-6.7116,,,,,,,,,,,,
,,,,0.025,-6.7116,,,,,,,,,,,,
,,,,0.05,-6.7119,,,,,,,,,,,,
,,,,0.075,-6.7127,,,,,,,,,,,,
,,,,0.1,-6.7147,,,,,,,,,,,,
,,,,0.125,-6.7185,,,,,,,,,,,,
,,,,0.15,-6.7248,,,,,,,,,,,,
,,,,0.175,-6.7339,,,,,,,,,,,,
,,,,0.2,-6.7461,,,,,,,,,,,,
,,,,0.225,-6.7613,,,,,,,,,,,,
,,,,0.25,-6.7789,,,,,,,,,,,,
,,,,0.275,-6.7985,,,,,,,,,,,,
,,,,0.3,-6.819,,,,,,,,,,,,
,,,,0.325,-6.8397,,,,,,,,,,,,
,,,,0.35,-6.8597,,,,,,,,,,,,
,,,,0.375,-6.8781,,,,,,,,,,,,
,,,,0.4,-6.8942,,,,,,,,,,,,
,,,,0.425,-6.9074,,,,,,,,,,,,
,,,,0.45,-6.9172,,,,,,,,,,,,
,,,,0.475,-6.9232,,,,,,,,,,,,
,,,,0.5,-6.9252,,,,,,,,,,,,
,,,,0.525,-6.9224,,,,,,,,,,,,
,,,,0.55,-6.9139,,,,,,,,,,,,
,,,,0.575,-6.9,,,,,,,,,,,,
,,,,0.6,-6.8809,,,,,,,,,,,,
,,,,0.625,-6.857,,,,,,,,,,,,
,,,,0.65,-6.8287,,,,,,,,,,,,
,,,,0.675,-6.7967,,,,,,,,,,,,
,,,,0.7,-6.7615,,,,,,,,,,,,
,,,,0.725,-6.724,,,,,,,,,,,,
,,,,0.75,-6.6849,,,,,,,,,,,,
,,,,0.775,-6.6452,,,,,,,,,,,,
,,,,0.8,-6.6057,,,,,,,,,,,,
,,,,0.825,-6.5674,,,,,,,,,,,,
,,,,0.85,-6.5314,,,,,,,,,,,,
,,,,0.875,-6.4986,,,,,,,,,,,,
,,,,0.9,-6.4701,,,,,,,,,,,,
,,,,0.925,-6.4467,,,,,,,,,,,,
,,,,0.95,-6.4293,,,,,,,,,,,,
,,,,0.975,-6.4186,,,,,,,,,,,,
,,,,1,-6.415,,,,,,,,,,,,
,,,,1.0354,-6.4221,,,,,,,,,,,,
,,,,1.0707,-6.4423,,,,,,,,,,,,
,,,,1.1061,-6.4722,,,,,,,,,,,,
,,,,1.1414,-6.5078,,,,,,,,,,,,
,,,,1.1768,-6.5456,,,,,,,,,,,,
,,,,1.2121,-6.5825,,,,,,,,,,,,
,,,,1.2475,-6.6163,,,,,,,,,,,,
,,,,1.2828,-6.6454,,,,,,,,,,,,
,,,,1.3182,-6.6691,,,,,,,,,,,,
,,,,1.3536,-6.6871,,,,,,,,,,,,
,,,,1.3889,-6.6996,,,,,,,,,,,,
,,,,1.4243,-6.7075,,,,,,,,,,,,
,,,,1.4596,-6.7117,,,,,,,,,,,,
,,,,1.495,-6.7133,,,,,,,,,,,,
,,,,1.5303,-6.7134,,,,,,,,,,,,
,,,,1.5657,-6.7129,,,,,,,,,,,,
,,,,1.601,-6.7123,,,,,,,,,,,,
,,,,1.6364,-6.7119,,,,,,,,,,,,
,,,,1.6718,-6.7117,,,,,,,,,,,,
,,,,1.7071,-6.7116,,,,,,,,,,,,
,,,,1.7314,-6.7115,,,,,,,,,,,,
,,,,1.7557,-6.7114,,,,,,,,,,,,
,,,,1.7801,-6.7115,,,,,,,,,,,,
,,,,1.8044,-6.7124,,,,,,,,,,,,
,,,,1.8287,-6.7147,,,,,,,,,,,,
,,,,1.853,-6.7189,,,,,,,,,,,,
,,,,1.8773,-6.7256,,,,,,,,,,,,
,,,,1.9016,-6.735,,,,,,,,,,,,
,,,,1.9259,-6.7471,,,,,,,,,,,,
,,,,1.9503,-6.7617,,,,,,,,,,,,
,,,,1.9746,-6.7781,,,,,,,,,,,,
,,,,1.9989,-6.7956,,,,,,,,,,,,
,,,,2.0232,-6.8135,,,,,,,,,,,,
,,,,2.0475,-6.831,,,,,,,,,,,,
,,,,2.0718,-6.8471,,,,,,,,,,,,
,,,,2.0962,-6.8613,,,,,,,,,,,,
,,,,2.1205,-6.873,,,,,,,,,,,,
,,,,2.1448,-6.8817,,,,,,,,,,,,
,,,,2.1691,-6.887,,,,,,,,,,,,
,,,,2.1934,-6.8888,,,,,,,,,,,,
,,,,2.2184,-6.8858,,,,,,,,,,,,
,,,,2.2434,-6.8769,,,,,,,,,,,,
,,,,2.2684,-6.8621,,,,,,,,,,,,
,,,,2.2934,-6.8418,,,,,,,,,,,,
,,,,2.3184,-6.8164,,,,,,,,,,,,
,,,,2.3434,-6.7862,,,,,,,,,,,,
,,,,2.3684,-6.7519,,,,,,,,,,,,
,,,,2.3934,-6.7141,,,,,,,,,,,,
,,,,2.4184,-6.6735,,,,,,,,,,,,
,,,,2.4434,-6.6309,,,,,,,,,,,,
,,,,2.4684,-6.5873,,,,,,,,,,,,
,,,,2.4934,-6.5435,,,,,,,,,,,,
,,,,2.5184,-6.5005,,,,,,,,,,,,
,,,,2.5434,-6.4596,,,,,,,,,,,,
,,,,2.5684,-6.4217,,,,,,,,,,,,
,,,,2.5934,-6.3883,,,,,,,,,,,,
,,,,2.6184,-6.3605,,,,,,,,,,,,
,,,,2.6434,-6.3395,,,,,,,,,,,,
,,,,2.6684,-6.3264,,,,,,,,,,,,
,,,,2.6934,-6.322,,,,,,,,,,,,
,,,,2.7184,-6.3188,,,,,,,,,,,,
,,,,2.7434,-6.3093,,,,,,,,,,,,
,,,,2.7684,-6.2937,,,,,,,,,,,,
,,,,2.7934,-6.2722,,,,,,,,,,,,
,,,,2.8184,-6.2454,,,,,,,,,,,,
,,,,2.8434,-6.2139,,,,,,,,,,,,
,,,,2.8684,-6.1783,,,,,,,,,,,,
,,,,2.8934,-6.1398,,,,,,,,,,,,
,,,,2.9184,-6.1002,,,,,,,,,,,,
,,,,2.9434,-6.0683,,,,,,,,,,,,
,,,,2.9684,-6.0505,,,,,,,,,,,,
,,,,2.9934,-6.0361,,,,,,,,,,,,
,,,,3.0184,-6.0229,,,,,,,,,,,,
,,,,3.0434,-6.0107,,,,,,,,,,,,
,,,,3.0684,-5.9999,,,,,,,,,,,,
,,,,3.0934,-5.9906,,,,,,,,,,,,
,,,,3.1184,-5.983,,,,,,,,,,,,
,,,,3.1434,-5.9775,,,,,,,,,,,,
,,,,3.1684,-5.9741,,,,,,,,,,,,
,,,,3.1934,-5.973,,,,,,,,,,,,
,,,,3.2288,-5.9752,,,,,,,,,,,,
,,,,3.2641,-5.9817,,,,,,,,,,,,
,,,,3.2995,-5.9916,,,,,,,,,,,,
,,,,3.3348,-6.0036,,,,,,,,,,,,
,,,,3.3702,-6.0163,,,,,,,,,,,,
,,,,3.4056,-6.0308,,,,,,,,,,,,
,,,,3.4409,-6.1072,,,,,,,,,,,,
,,,,3.4763,-6.1928,,,,,,,,,,,,
,,,,3.5116,-6.2809,,,,,,,,,,,,
,,,,3.547,-6.369,,,,,,,,,,,,
,,,,3.5823,-6.455,,,,,,,,,,,,
,,,,3.6177,-6.5371,,,,,,,,,,,,
,,,,3.653,-6.6135,,,,,,,,,,,,
,,,,3.6884,-6.6828,,,,,,,,,,,,
,,,,3.7238,-6.7435,,,,,,,,,,,,
,,,,3.7591,-6.7946,,,,,,,,,,,,
,,,,3.7945,-6.8353,,,,,,,,,,,,
,,,,3.8298,-6.8649,,,,,,,,,,,,
,,,,3.8652,-6.8828,,,,,,,,,,,,
,,,,3.9005,-6.8888,,,,,,,,,,,,
,,,,3.9005,-6.9252,,,,,,,,,,,,
,,,,3.9248,-6.9225,,,,,,,,,,,,
,,,,3.9492,-6.9143,,,,,,,,,,,,
,,,,3.9735,-6.9007,,,,,,,,,,,,
,,,,3.9978,-6.882,,,,,,,,,,,,
,,,,4.0221,-6.8585,,,,,,,,,,,,
,,,,4.0464,-6.8304,,,,,,,,,,,,
,,,,4.0707,-6.7982,,,,,,,,,,,,
,,,,4.0951,-6.7624,,,,,,,,,,,,
,,,,4.1194,-6.7235,,,,,,,,,,,,
,,,,4.1437,-6.6821,,,,,,,,,,,,
,,,,4.168,-6.6388,,,,,,,,,,,,
,,,,4.1923,-6.5944,,,,,,,,,,,,
,,,,4.2166,-6.5495,,,,,,,,,,,,
,,,,4.241,-6.505,,,,,,,,,,,,
,,,,4.2653,-6.4617,,,,,,,,,,,,
,,,,4.2896,-6.4207,,,,,,,,,,,,
,,,,4.3139,-6.3835,,,,,,,,,,,,
,,,,4.3382,-6.3522,,,,,,,,,,,,
,,,,4.3625,-6.3302,,,,,,,,,,,,
,,,,4.3868,-6.322,,,,,,,,,,,,
,,,,4.3868,-6.415,,,,,,,,,,,,
,,,,4.4112,-6.4124,,,,,,,,,,,,
,,,,4.4355,-6.4048,,,,,,,,,,,,
,,,,4.4598,-6.3922,,,,,,,,,,,,
,,,,4.4841,-6.375,,,,,,,,,,,,
,,,,4.5084,-6.3535,,,,,,,,,,,,
,,,,4.5327,-6.3282,,,,,,,,,,,,
,,,,4.5571,-6.2996,,,,,,,,,,,,
,,,,4.5814,-6.2683,,,,,,,,,,,,
,,,,4.6057,-6.2351,,,,,,,,,,,,
,,,,4.63,-6.2008,,,,,,,,,,,,
,,,,4.6543,-6.1661,,,,,,,,,,,,
,,,,4.6786,-6.132,,,,,,,,,,,,
,,,,4.703,-6.0992,,,,,,,,,,,,
,,,,4.7273,-6.0687,,,,,,,,,,,,
,,,,4.7516,-6.0412,,,,,,,,,,,,
,,,,4.7759,-6.0176,,,,,,,,,,,,
,,,,4.8002,-5.9985,,,,,,,,,,,,
,,,,4.8245,-5.9845,,,,,,,,,,,,
,,,,4.8488,-5.9759,,,,,,,,,,,,
,,,,4.8732,-5.973,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,-6.0953,,,,,,,,,,,,
,,,,0.025,-6.095,,,,,,,,,,,,
,,,,0.05,-6.094,,,,,,,,,,,,
,,,,0.075,-6.0922,,,,,,,,,,,,
,,,,0.1,-6.0894,,,,,,,,,,,,
,,,,0.125,-6.0856,,,,,,,,,,,,
,,,,0.15,-6.0808,,,,,,,,,,,,
,,,,0.175,-6.0751,,,,,,,,,,,,
,,,,0.2,-6.069,,,,,,,,,,,,
,,,,0.225,-6.063,,,,,,,,,,,,
,,,,0.25,-6.0573,,,,,,,,,,,,
,,,,0.275,-6.0521,,,,,,,,,,,,
,,,,0.3,-6.0476,,,,,,,,,,,,
,,,,0.325,-6.0436,,,,,,,,,,,,
,,,,0.35,-6.0401,,,,,,,,,,,,
,,,,0.375,-6.0372,,,,,,,,,,,,
,,,,0.4,-6.0348,,,,,,,,,,,,
,,,,0.425,-6.0329,,,,,,,,,,,,
,,,,0.45,-6.0316,,,,,,,,,,,,
,,,,0.475,-6.0308,,,,,,,,,,,,
,,,,0.5,-6.0305,,,,,,,,,,,,
,,,,0.525,-6.0297,,,,,,,,,,,,
,,,,0.55,-6.0271,,,,,,,,,,,,
,,,,0.575,-6.023,,,,,,,,,,,,
,,,,0.6,-6.0174,,,,,,,,,,,,
,,,,0.625,-6.0104,,,,,,,,,,,,
,,,,0.65,-6.0023,,,,,,,,,,,,
,,,,0.675,-5.9934,,,,,,,,,,,,
,,,,0.7,-5.9839,,,,,,,,,,,,
,,,,0.725,-5.9741,,,,,,,,,,,,
,,,,0.75,-5.9643,,,,,,,,,,,,
,,,,0.775,-5.9548,,,,,,,,,,,,
,,,,0.8,-5.9459,,,,,,,,,,,,
,,,,0.825,-5.9379,,,,,,,,,,,,
,,,,0.85,-5.9309,,,,,,,,,,,,
,,,,0.875,-5.9252,,,,,,,,,,,,
,,,,0.9,-5.9206,,,,,,,,,,,,
,,,,0.925,-5.9172,,,,,,,,,,,,
,,,,0.95,-5.9149,,,,,,,,,,,,
,,,,0.975,-5.9136,,,,,,,,,,,,
,,,,1,-5.9132,,,,,,,,,,,,
,,,,1.0354,-5.9137,,,,,,,,,,,,
,,,,1.0707,-5.9153,,,,,,,,,,,,
,,,,1.1061,-5.9178,,,,,,,,,,,,
,,,,1.1414,-5.9212,,,,,,,,,,,,
,,,,1.1768,-5.9254,,,,,,,,,,,,
,,,,1.2121,-5.9303,,,,,,,,,,,,
,,,,1.2475,-5.9357,,,,,,,,,,,,
,,,,1.2828,-5.9415,,,,,,,,,,,,
,,,,1.3182,-5.9475,,,,,,,,,,,,
,,,,1.3536,-5.9699,,,,,,,,,,,,
,,,,1.3889,-5.9936,,,,,,,,,,,,
,,,,1.4243,-6.0167,,,,,,,,,,,,
,,,,1.4596,-6.0378,,,,,,,,,,,,
,,,,1.495,-6.056,,,,,,,,,,,,
,,,,1.5303,-6.0704,,,,,,,,,,,,
,,,,1.5657,-6.0811,,,,,,,,,,,,
,,,,1.601,-6.0882,,,,,,,,,,,,
,,,,1.6364,-6.0925,,,,,,,,,,,,
,,,,1.6718,-6.0947,,,,,,,,,,,,
,,,,1.7071,-6.0953,,,,,,,,,,,,
,,,,1.7314,-6.0956,,,,,,,,,,,,
,,,,1.7557,-6.0962,,,,,,,,,,,,
,,,,1.7801,-6.0969,,,,,,,,,,,,
,,,,1.8044,-6.097,,,,,,,,,,,,
,,,,1.8287,-6.0957,,,,,,,,,,,,
,,,,1.853,-6.0924,,,,,,,,,,,,
,,,,1.8773,-6.0864,,,,,,,,,,,,
,,,,1.9016,-6.0774,,,,,,,,,,,,
,,,,1.9259,-6.0652,,,,,,,,,,,,
,,,,1.9503,-6.05,,,,,,,,,,,,
,,,,1.9746,-6.0325,,,,,,,,,,,,
,,,,1.9989,-6.0133,,,,,,,,,,,,
,,,,2.0232,-5.9935,,,,,,,,,,,,
,,,,2.0475,-5.9739,,,,,,,,,,,,
,,,,2.0718,-5.9664,,,,,,,,,,,,
,,,,2.0962,-5.965,,,,,,,,,,,,
,,,,2.1205,-5.9639,,,,,,,,,,,,
,,,,2.1448,-5.963,,,,,,,,,,,,
,,,,2.1691,-5.9625,,,,,,,,,,,,
,,,,2.1934,-5.9624,,,,,,,,,,,,
,,,,2.2184,-5.9618,,,,,,,,,,,,
,,,,2.2434,-5.9601,,,,,,,,,,,,
,,,,2.2684,-5.9574,,,,,,,,,,,,
,,,,2.2934,-5.9539,,,,,,,,,,,,
,,,,2.3184,-5.9508,,,,,,,,,,,,
,,,,2.3434,-5.9575,,,,,,,,,,,,
,,,,2.3684,-5.9725,,,,,,,,,,,,
,,,,2.3934,-5.9895,,,,,,,,,,,,
,,,,2.4184,-6.0076,,,,,,,,,,,,
,,,,2.4434,-6.0262,,,,,,,,,,,,
,,,,2.4684,-6.0449,,,,,,,,,,,,
,,,,2.4934,-6.0631,,,,,,,,,,,,
,,,,2.5184,-6.0804,,,,,,,,,,,,
,,,,2.5434,-6.0963,,,,,,,,,,,,
,,,,2.5684,-6.1104,,,,,,,,,,,,
,,,,2.5934,-6.1224,,,,,,,,,,,,
,,,,2.6184,-6.1318,,,,,,,,,,,,
,,,,2.6434,-6.1386,,,,,,,,,,,,
,,,,2.6684,-6.1427,,,,,,,,,,,,
,,,,2.6934,-6.144,,,,,,,,,,,,
,,,,2.7184,-6.143,,,,,,,,,,,,
,,,,2.7434,-6.14,,,,,,,,,,,,
,,,,2.7684,-6.1351,,,,,,,,,,,,
,,,,2.7934,-6.1284,,,,,,,,,,,,
,,,,2.8184,-6.1199,,,,,,,,,,,,
,,,,2.8434,-6.1099,,,,,,,,,,,,
,,,,2.8684,-6.0985,,,,,,,,,,,,
,,,,2.8934,-6.0856,,,,,,,,,,,,
,,,,2.9184,-6.0705,,,,,,,,,,,,
,,,,2.9434,-6.0457,,,,,,,,,,,,
,,,,2.9684,-6.0063,,,,,,,,,,,,
,,,,2.9934,-5.9641,,,,,,,,,,,,
,,,,3.0184,-5.923,,,,,,,,,,,,
,,,,3.0434,-5.8845,,,,,,,,,,,,
,,,,3.0684,-5.8498,,,,,,,,,,,,
,,,,3.0934,-5.8198,,,,,,,,,,,,
,,,,3.1184,-5.7955,,,,,,,,,,,,
,,,,3.1434,-5.7775,,,,,,,,,,,,
,,,,3.1684,-5.7666,,,,,,,,,,,,
,,,,3.1934,-5.7629,,,,,,,,,,,,
,,,,3.2288,-5.771,,,,,,,,,,,,
,,,,3.2641,-5.7952,,,,,,,,,,,,
,,,,3.2995,-5.8344,,,,,,,,,,,,
,,,,3.3348,-5.8872,,,,,,,,,,,,
,,,,3.3702,-5.9517,,,,,,,,,,,,
,,,,3.4056,-6.0228,,,,,,,,,,,,
,,,,3.4409,-6.0367,,,,,,,,,,,,
,,,,3.4763,-6.0426,,,,,,,,,,,,
,,,,3.5116,-6.044,,,,,,,,,,,,
,,,,3.547,-6.0406,,,,,,,,,,,,
,,,,3.5823,-6.0325,,,,,,,,,,,,
,,,,3.6177,-6.02,,,,,,,,,,,,
,,,,3.653,-6.0041,,,,,,,,,,,,
,,,,3.6884,-5.9858,,,,,,,,,,,,
,,,,3.7238,-5.9665,,,,,,,,,,,,
,,,,3.7591,-5.9478,,,,,,,,,,,,
,,,,3.7945,-5.9522,,,,,,,,,,,,
,,,,3.8298,-5.9578,,,,,,,,,,,,
,,,,3.8652,-5.9612,,,,,,,,,,,,
,,,,3.9005,-5.9624,,,,,,,,,,,,
,,,,3.9005,-6.0305,,,,,,,,,,,,
,,,,3.9248,-6.0304,,,,,,,,,,,,
,,,,3.9492,-6.0299,,,,,,,,,,,,
,,,,3.9735,-6.0292,,,,,,,,,,,,
,,,,3.9978,-6.0284,,,,,,,,,,,,
,,,,4.0221,-6.0277,,,,,,,,,,,,
,,,,4.0464,-6.0273,,,,,,,,,,,,
,,,,4.0707,-6.0273,,,,,,,,,,,,
,,,,4.0951,-6.0281,,,,,,,,,,,,
,,,,4.1194,-6.03,,,,,,,,,,,,
,,,,4.1437,-6.0332,,,,,,,,,,,,
,,,,4.168,-6.0381,,,,,,,,,,,,
,,,,4.1923,-6.0449,,,,,,,,,,,,
,,,,4.2166,-6.0538,,,,,,,,,,,,
,,,,4.241,-6.0649,,,,,,,,,,,,
,,,,4.2653,-6.0783,,,,,,,,,,,,
,,,,4.2896,-6.0936,,,,,,,,,,,,
,,,,4.3139,-6.1102,,,,,,,,,,,,
,,,,4.3382,-6.1263,,,,,,,,,,,,
,,,,4.3625,-6.139,,,,,,,,,,,,
,,,,4.3868,-6.144,,,,,,,,,,,,
,,,,4.3868,-5.9132,,,,,,,,,,,,
